1,"ïΩê¨22îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1414,"25204","0880","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìcíÜç]í¨","",206,16,16,-,-,13,54,3,2,10,39,5,3,5,10,3,6,17,3,5,6,6,117,12,12,-,-,13,39,3,2,7,16,1,2,1,3,2,1,2,-,4,4,5,89,4,4,-,-,-,15,-,-,3,23,4,1,4,7,1,5,15,3,1,2,1
1415,"25204","0890","2","","","","é†âÍåß","ãﬂç]î™î¶és","ñqí¨","",324,22,22,1,-,26,84,1,-,21,57,9,3,3,10,6,10,32,4,14,7,14,179,13,13,1,-,23,59,1,-,13,29,5,3,2,4,1,3,2,1,9,5,5,145,9,9,-,-,3,25,-,-,8,28,4,-,1,6,5,7,30,3,5,2,9
1416,"25204","0900","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëÂñ[í¨","",118,15,15,-,-,10,22,-,3,1,13,4,1,2,6,5,7,8,3,10,4,4,72,9,9,-,-,8,17,-,2,1,10,2,1,1,2,3,3,1,3,5,3,1,46,6,6,-,-,2,5,-,1,-,3,2,-,1,4,2,4,7,-,5,1,3
1417,"25204","0910","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëDñÿí¨","",514,13,13,-,-,49,150,1,6,31,75,17,1,8,22,12,19,46,1,21,12,30,297,11,11,-,-,39,117,-,3,21,31,3,1,6,7,5,5,7,-,14,9,18,217,2,2,-,-,10,33,1,3,10,44,14,-,2,15,7,14,39,1,7,3,12
1418,"25204","0920","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìÏí√ìcí¨","",255,22,22,-,-,16,63,1,2,7,31,7,4,3,7,7,10,24,5,6,13,27,134,10,10,-,-,11,46,1,1,5,12,3,-,-,4,4,3,4,5,4,8,13,121,12,12,-,-,5,17,-,1,2,19,4,4,3,3,3,7,20,-,2,5,14
1419,"25204","0930","2","","","","é†âÍåß","ãﬂç]î™î¶és","å≥êÖåsí¨","",20,5,5,-,-,4,1,-,-,1,1,-,-,-,-,1,1,2,-,4,-,-,14,3,3,-,-,4,-,-,-,1,1,-,-,-,-,1,-,-,-,4,-,-,6,2,2,-,-,-,1,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-
1420,"25204","0940","2","","","","é†âÍåß","ãﬂç]î™î¶és","è„ìcí¨","",973,23,23,-,-,48,305,10,9,60,138,23,11,25,42,33,44,70,21,39,25,47,585,16,16,-,-,40,227,9,5,47,57,9,7,18,14,16,14,16,17,24,20,29,388,7,7,-,-,8,78,1,4,13,81,14,4,7,28,17,30,54,4,15,5,18
1421,"25204","0950","2","","","","é†âÍåß","ãﬂç]î™î¶és","é·ótí¨","",138,1,1,-,-,6,39,-,1,7,27,1,-,-,13,11,7,13,1,4,4,3,75,1,1,-,-,4,27,-,1,3,13,1,-,-,5,6,2,4,1,2,3,2,63,-,-,-,-,2,12,-,-,4,14,-,-,-,8,5,5,9,-,2,1,1
1422,"25204","0960","2","","","","é†âÍåß","ãﬂç]î™î¶és","é·ótí¨","",157,-,-,-,-,4,58,-,-,4,23,4,3,7,7,2,8,17,1,11,2,6,88,-,-,-,-,3,40,-,-,3,12,2,2,4,4,1,3,2,-,6,1,5,69,-,-,-,-,1,18,-,-,1,11,2,1,3,3,1,5,15,1,5,1,1
1423,"25204","0970","2","","","","é†âÍåß","ãﬂç]î™î¶és","é·ótí¨","",119,-,-,-,-,2,32,2,1,7,22,1,-,4,8,3,8,9,-,9,-,11,76,-,-,-,-,2,26,2,1,4,13,1,-,4,1,1,4,4,-,6,-,7,43,-,-,-,-,-,6,-,-,3,9,-,-,-,7,2,4,5,-,3,-,4
1424,"25204","0980","2","","","","é†âÍåß","ãﬂç]î™î¶és","é·ótí¨","",145,-,-,-,-,5,47,2,2,2,18,2,3,6,9,5,11,20,1,7,2,3,75,-,-,-,-,2,30,2,1,2,11,1,2,5,-,1,4,6,-,4,1,3,70,-,-,-,-,3,17,-,1,-,7,1,1,1,9,4,7,14,1,3,1,-
1425,"25204","0990","2","","","","é†âÍåß","ãﬂç]î™î¶és","é·ótí¨","",93,1,1,-,-,3,25,-,2,5,17,-,2,3,3,3,6,13,-,4,2,4,49,1,1,-,-,3,19,-,1,4,5,-,1,1,-,1,3,3,-,3,1,3,44,-,-,-,-,-,6,-,1,1,12,-,1,2,3,2,3,10,-,1,1,1
1426,"25204","1001","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ìå","",195,-,-,-,-,11,56,1,3,7,25,7,4,10,8,5,15,17,1,7,6,12,115,-,-,-,-,10,41,1,2,5,8,4,2,8,3,2,7,3,1,6,4,8,80,-,-,-,-,1,15,-,1,2,17,3,2,2,5,3,8,14,-,1,2,4
1427,"25204","100101","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ìå","ÇPíöñ⁄",25,-,-,-,-,1,8,-,1,1,2,2,-,-,1,-,2,2,-,2,-,3,16,-,-,-,-,1,6,-,1,-,1,1,-,-,1,-,-,-,-,2,-,3,9,-,-,-,-,-,2,-,-,1,1,1,-,-,-,-,2,2,-,-,-,-
1428,"25204","100102","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ìå","ÇQíöñ⁄",170,-,-,-,-,10,48,1,2,6,23,5,4,10,7,5,13,15,1,5,6,9,99,-,-,-,-,9,35,1,1,5,7,3,2,8,2,2,7,3,1,4,4,5,71,-,-,-,-,1,13,-,1,1,16,2,2,2,5,3,6,12,-,1,2,4
1429,"25204","1002","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ìÏ","",358,2,2,-,-,12,102,1,5,7,67,16,6,20,9,14,26,35,1,15,6,14,222,1,1,-,-,9,90,1,3,7,29,11,5,19,4,6,8,10,1,7,5,6,136,1,1,-,-,3,12,-,2,-,38,5,1,1,5,8,18,25,-,8,1,8
1430,"25204","100201","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ìÏ","ÇPíöñ⁄",20,-,-,-,-,1,5,-,-,-,4,-,-,-,-,2,2,4,-,1,-,1,9,-,-,-,-,-,5,-,-,-,3,-,-,-,-,-,-,1,-,-,-,-,11,-,-,-,-,1,-,-,-,-,1,-,-,-,-,2,2,3,-,1,-,1
1431,"25204","100203","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ìÏ","ÇRíöñ⁄",90,-,-,-,-,6,26,-,2,1,15,3,1,2,3,2,6,14,-,3,-,6,54,-,-,-,-,5,22,-,1,1,7,1,1,2,2,1,1,5,-,2,-,3,36,-,-,-,-,1,4,-,1,-,8,2,-,-,1,1,5,9,-,1,-,3
1432,"25204","100204","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ìÏ","ÇSíöñ⁄",248,2,2,-,-,5,71,1,3,6,48,13,5,18,6,10,18,17,1,11,6,7,159,1,1,-,-,4,63,1,2,6,19,10,4,17,2,5,7,4,1,5,5,3,89,1,1,-,-,1,8,-,1,-,29,3,1,1,4,5,11,13,-,6,1,4
1433,"25204","1003","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ñk","",1064,5,4,-,-,45,365,4,9,26,138,28,17,25,59,34,45,155,3,27,21,58,681,3,2,-,-,36,310,4,5,20,71,19,10,21,26,17,15,49,1,17,15,42,383,2,2,-,-,9,55,-,4,6,67,9,7,4,33,17,30,106,2,10,6,16
1434,"25204","100301","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ñk","ÇPíöñ⁄",293,2,2,-,-,9,118,-,4,5,38,9,5,10,25,14,9,23,1,6,7,8,190,1,1,-,-,7,104,-,2,5,16,6,3,8,8,7,4,3,1,5,5,5,103,1,1,-,-,2,14,-,2,-,22,3,2,2,17,7,5,20,-,1,2,3
1435,"25204","100302","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ñk","ÇQíöñ⁄",151,-,-,-,-,6,37,1,2,3,12,3,1,4,7,3,6,60,-,2,1,3,91,-,-,-,-,6,29,1,1,2,8,3,1,4,3,1,3,25,-,1,1,2,60,-,-,-,-,-,8,-,1,1,4,-,-,-,4,2,3,35,-,1,-,1
1436,"25204","100303","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ñk","ÇRíöñ⁄",231,-,-,-,-,11,85,2,-,7,35,6,4,5,10,6,8,27,1,8,7,9,146,-,-,-,-,10,68,2,-,4,17,5,1,3,5,3,1,7,-,7,5,8,85,-,-,-,-,1,17,-,-,3,18,1,3,2,5,3,7,20,1,1,2,1
1437,"25204","100304","3","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨ñk","ÇSíöñ⁄",389,3,2,-,-,19,125,1,3,11,53,10,7,6,17,11,22,45,1,11,6,38,254,2,1,-,-,13,109,1,2,9,30,5,5,6,10,6,7,14,-,4,4,27,135,1,1,-,-,6,16,-,1,2,23,5,2,-,7,5,15,31,1,7,2,11
1438,"25204","1004","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëÈéîí¨","",1241,20,20,-,-,51,341,5,18,45,203,35,38,29,73,61,52,109,7,51,35,68,732,15,15,-,-,45,263,3,17,29,86,20,20,22,30,34,17,26,5,38,21,41,509,5,5,-,-,6,78,2,1,16,117,15,18,7,43,27,35,83,2,13,14,27
1439,"25204","1011","2","","","","é†âÍåß","ãﬂç]î™î¶és","êºñ{ãΩí¨ìå","",335,2,2,-,-,19,115,2,7,12,37,5,5,6,21,16,11,43,3,7,4,20,211,2,2,-,-,17,93,1,6,9,17,4,3,5,10,6,4,8,2,3,4,17,124,-,-,-,-,2,22,1,1,3,20,1,2,1,11,10,7,35,1,4,-,3
1440,"25204","1012","2","","","","é†âÍåß","ãﬂç]î™î¶és","êºñ{ãΩí¨êº","",94,-,-,-,-,7,30,1,1,4,15,2,4,3,7,-,5,7,-,2,1,5,67,-,-,-,-,6,26,1,1,3,8,2,2,3,4,-,2,2,-,1,1,5,27,-,-,-,-,1,4,-,-,1,7,-,2,-,3,-,3,5,-,1,-,-
1441,"25204","1013","2","","","","é†âÍåß","ãﬂç]î™î¶és","êºñ{ãΩí¨","",282,3,3,-,-,9,77,2,3,15,41,7,6,3,14,15,17,18,-,22,16,14,170,3,3,-,-,8,57,2,1,10,20,5,5,2,8,5,6,4,-,12,13,9,112,-,-,-,-,1,20,-,2,5,21,2,1,1,6,10,11,14,-,10,3,5
1442,"25204","1020","2","","","","é†âÍåß","ãﬂç]î™î¶és","ã‡çÑéõí¨","",234,15,15,-,-,17,42,1,2,12,32,7,3,9,6,3,16,33,4,11,5,16,125,11,11,-,-,14,34,1,2,9,12,3,3,6,1,1,8,4,1,5,3,7,109,4,4,-,-,3,8,-,-,3,20,4,-,3,5,2,8,29,3,6,2,9
1443,"25204","1030","2","","","","é†âÍåß","ãﬂç]î™î¶és","êôêXí¨","",228,6,6,-,-,21,82,2,3,8,40,2,2,6,5,3,6,24,3,4,3,8,129,3,3,-,-,16,63,1,2,4,18,-,1,1,-,-,3,5,1,2,3,6,99,3,3,-,-,5,19,1,1,4,22,2,1,5,5,3,3,19,2,2,-,2
1444,"25204","1040","2","","","","é†âÍåß","ãﬂç]î™î¶és","í∑ìcí¨","",172,7,7,-,-,7,46,4,4,8,20,5,2,4,12,-,13,12,1,7,9,11,92,6,6,-,-,6,24,4,2,2,10,2,1,3,8,-,6,1,1,3,7,6,80,1,1,-,-,1,22,-,2,6,10,3,1,1,4,-,7,11,-,4,2,5
1445,"25204","1050","2","","","","é†âÍåß","ãﬂç]î™î¶és","êºèØí¨","",617,13,13,-,-,32,166,2,5,29,96,14,4,13,24,34,35,76,1,30,17,26,351,7,7,-,-,26,121,2,5,21,41,6,3,10,10,18,13,16,-,22,14,16,266,6,6,-,-,6,45,-,-,8,55,8,1,3,14,16,22,60,1,8,3,10
1446,"25204","1060","2","","","","é†âÍåß","ãﬂç]î™î¶és","êÛè¨à‰í¨","",380,36,35,-,-,33,110,-,1,8,64,2,4,14,15,10,12,35,2,17,12,5,214,23,22,-,-,24,65,-,1,6,34,1,2,9,8,1,6,10,1,11,10,2,166,13,13,-,-,9,45,-,-,2,30,1,2,5,7,9,6,25,1,6,2,3
1447,"25204","1070","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìÏñ{ãΩí¨","",49,-,-,-,-,4,12,-,-,3,8,-,-,-,5,3,3,6,-,1,2,2,25,-,-,-,-,4,8,-,-,2,2,-,-,-,1,1,1,3,-,-,1,2,24,-,-,-,-,-,4,-,-,1,6,-,-,-,4,2,2,3,-,1,1,-
1448,"25204","1080","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìÏñ{ãΩí¨","",71,-,-,-,-,1,24,-,-,6,18,3,-,1,3,1,-,7,1,5,-,1,38,-,-,-,-,1,20,-,-,6,6,-,-,-,-,-,-,1,-,3,-,1,33,-,-,-,-,-,4,-,-,-,12,3,-,1,3,1,-,6,1,2,-,-
1449,"25204","1090","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìÏñ{ãΩí¨","",114,1,1,-,-,5,32,-,1,9,23,-,-,2,8,6,5,7,-,9,3,3,74,1,1,-,-,5,24,-,1,9,12,-,-,1,4,2,1,2,-,9,2,1,40,-,-,-,-,-,8,-,-,-,11,-,-,1,4,4,4,5,-,-,1,2
1450,"25204","1100","2","","","","é†âÍåß","ãﬂç]î™î¶és","í|í¨","",105,20,20,-,-,6,24,-,-,2,9,6,2,-,2,3,5,12,2,4,1,7,59,12,12,-,-,6,17,-,-,2,5,2,2,-,1,1,1,2,2,3,1,2,46,8,8,-,-,-,7,-,-,-,4,4,-,-,1,2,4,10,-,1,-,5
1451,"25204","1110","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìåí¨","",80,3,3,-,-,2,31,-,-,5,13,-,1,2,3,3,4,3,-,6,2,2,51,3,3,-,-,2,21,-,-,4,8,-,-,1,1,2,2,-,-,5,1,1,29,-,-,-,-,-,10,-,-,1,5,-,1,1,2,1,2,3,-,1,1,1
1452,"25204","1120","2","","","","é†âÍåß","ãﬂç]î™î¶és","írìcñ{í¨","",548,16,16,-,-,45,155,2,5,31,102,9,1,5,23,21,18,53,6,24,13,19,305,10,10,-,-,37,112,2,4,21,41,4,1,4,6,6,7,8,6,18,8,10,243,6,6,-,-,8,43,-,1,10,61,5,-,1,17,15,11,45,-,6,5,9
1453,"25204","1130","2","","","","é†âÍåß","ãﬂç]î™î¶és","êÏå¥í¨","",111,-,-,1,-,8,29,-,2,8,16,-,1,-,12,7,5,7,1,8,3,3,60,-,-,1,-,5,23,-,1,5,7,-,1,-,2,-,3,2,-,5,3,2,51,-,-,-,-,3,6,-,1,3,9,-,-,-,10,7,2,5,1,3,-,1
1454,"25204","1140","2","","","","é†âÍåß","ãﬂç]î™î¶és","êÏå¥í¨","",82,2,2,-,-,4,24,-,2,3,8,1,1,2,7,1,4,16,1,5,-,1,53,1,1,-,-,4,18,-,2,3,4,1,1,2,2,1,2,6,1,5,-,-,29,1,1,-,-,-,6,-,-,-,4,-,-,-,5,-,2,10,-,-,-,1
1455,"25204","1150","2","","","","é†âÍåß","ãﬂç]î™î¶és","à¿ó{éõí¨","",263,12,12,-,-,15,64,-,4,27,47,6,3,8,11,10,4,15,4,11,8,14,147,7,7,-,-,14,49,-,2,19,13,2,1,6,3,6,1,1,4,7,6,6,116,5,5,-,-,1,15,-,2,8,34,4,2,2,8,4,3,14,-,4,2,8
1456,"25204","1160","2","","","","é†âÍåß","ãﬂç]î™î¶és","è„ñÏí¨","",270,1,1,-,-,18,80,1,4,16,57,3,7,6,18,10,8,18,1,13,4,5,162,-,-,-,-,15,60,1,4,12,25,1,5,4,7,4,3,6,1,8,4,2,108,1,1,-,-,3,20,-,-,4,32,2,2,2,11,6,5,12,-,5,-,3
1457,"25204","1170","2","","","","é†âÍåß","ãﬂç]î™î¶és","å√êÏí¨","",679,10,10,1,-,43,210,3,7,33,104,15,5,17,37,16,37,69,3,36,27,6,419,5,5,1,-,38,161,3,7,21,56,8,2,16,16,5,17,9,2,26,22,4,260,5,5,-,-,5,49,-,-,12,48,7,3,1,21,11,20,60,1,10,5,2
1458,"25204","1180","2","","","","é†âÍåß","ãﬂç]î™î¶és","óŒí¨","",68,-,-,-,-,3,17,2,1,4,13,2,-,4,6,1,4,2,-,5,3,1,41,-,-,-,-,2,13,2,1,3,7,2,-,4,1,-,2,-,-,2,2,-,27,-,-,-,-,1,4,-,-,1,6,-,-,-,5,1,2,2,-,3,1,1
1459,"25204","1190","2","","","","é†âÍåß","ãﬂç]î™î¶és","óŒí¨","",45,2,2,-,-,3,10,-,-,2,9,-,1,1,1,1,3,6,-,3,3,-,24,1,1,-,-,3,8,-,-,1,3,-,1,1,1,-,1,-,-,1,3,-,21,1,1,-,-,-,2,-,-,1,6,-,-,-,-,1,2,6,-,2,-,-
1460,"25204","1200","2","","","","é†âÍåß","ãﬂç]î™î¶és","óŒí¨","",105,-,-,-,-,5,28,-,1,1,20,2,5,4,4,8,3,11,-,9,2,2,60,-,-,-,-,5,21,-,-,1,10,2,2,2,-,3,1,5,-,6,1,1,45,-,-,-,-,-,7,-,1,-,10,-,3,2,4,5,2,6,-,3,1,1
1461,"25204","1210","2","","","","é†âÍåß","ãﬂç]î™î¶és","óŒí¨","",127,1,1,-,-,11,36,1,1,8,22,1,1,2,11,4,6,11,1,7,1,2,68,1,1,-,-,10,25,1,1,7,6,-,1,2,4,2,-,1,1,5,-,1,59,-,-,-,-,1,11,-,-,1,16,1,-,-,7,2,6,10,-,2,1,1
1462,"25204","1220","2","","","","é†âÍåß","ãﬂç]î™î¶és","âvìcí¨","",67,9,9,-,-,1,14,-,-,2,5,1,-,2,3,7,2,5,2,10,3,1,38,7,7,-,-,1,9,-,-,2,3,-,-,2,-,4,-,1,2,6,1,-,29,2,2,-,-,-,5,-,-,-,2,1,-,-,3,3,2,4,-,4,2,1
1463,"25204","1230","2","","","","é†âÍåß","ãﬂç]î™î¶és","ñˆí¨","",113,-,-,-,-,9,28,-,1,10,22,1,1,-,7,1,4,11,1,5,2,10,66,-,-,-,-,8,25,-,1,4,10,1,1,-,3,-,2,1,-,2,1,7,47,-,-,-,-,1,3,-,-,6,12,-,-,-,4,1,2,10,1,3,1,3
1464,"25204","1240","2","","","","é†âÍåß","ãﬂç]î™î¶és","ñˆí¨","",94,1,1,-,-,2,37,-,-,10,19,-,-,2,5,3,3,1,-,11,-,-,53,1,1,-,-,2,25,-,-,7,8,-,-,-,1,1,1,-,-,7,-,-,41,-,-,-,-,-,12,-,-,3,11,-,-,2,4,2,2,1,-,4,-,-
1465,"25204","1250","2","","","","é†âÍåß","ãﬂç]î™î¶és","ñˆí¨","",107,-,-,-,-,5,31,-,1,9,16,1,3,4,4,3,1,10,1,15,-,3,60,-,-,-,-,4,27,-,1,5,6,-,1,2,-,1,1,1,1,9,-,1,47,-,-,-,-,1,4,-,-,4,10,1,2,2,4,2,-,9,-,6,-,2
1466,"25204","1260","2","","","","é†âÍåß","ãﬂç]î™î¶és","êXêKí¨","",34,5,5,-,-,2,7,-,-,2,4,-,-,-,1,-,2,7,-,2,1,1,22,4,4,-,-,2,7,-,-,2,-,-,-,-,1,-,1,2,-,1,1,1,12,1,1,-,-,-,-,-,-,-,4,-,-,-,-,-,1,5,-,1,-,-
1467,"25204","1270","2","","","","é†âÍåß","ãﬂç]î™î¶és","íÜè¨êXí¨","",1402,22,21,-,-,80,442,4,13,59,215,31,26,33,56,47,77,146,7,65,24,55,836,17,16,-,-,63,351,4,8,48,93,15,16,27,30,14,28,26,2,39,19,36,566,5,5,-,-,17,91,-,5,11,122,16,10,6,26,33,49,120,5,26,5,19
1468,"25204","1280","2","","","","é†âÍåß","ãﬂç]î™î¶és","ê‘îˆí¨","",61,3,3,2,-,7,14,-,-,2,10,1,-,5,-,1,2,8,-,2,3,1,36,3,3,1,-,6,9,-,-,2,4,1,-,4,-,-,-,1,-,2,3,-,25,-,-,1,-,1,5,-,-,-,6,-,-,1,-,1,2,7,-,-,-,1
1469,"25204","1290","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëÂêXí¨","",163,2,2,-,-,16,58,-,2,10,20,3,1,2,11,6,3,11,-,15,3,-,89,2,2,-,-,12,42,-,2,8,5,-,1,2,4,-,1,1,-,7,2,-,74,-,-,-,-,4,16,-,-,2,15,3,-,-,7,6,2,10,-,8,1,-
1470,"25204","1300","2","","","","é†âÍåß","ãﬂç]î™î¶és","ñxè„í¨","",1363,8,8,-,-,96,440,6,14,58,202,32,14,41,76,49,55,119,7,57,26,63,833,2,2,-,-,76,354,6,10,44,98,16,7,28,26,15,21,25,6,40,17,42,530,6,6,-,-,20,86,-,4,14,104,16,7,13,50,34,34,94,1,17,9,21
1471,"25204","1310","2","","","","é†âÍåß","ãﬂç]î™î¶és","îííπí¨","",401,1,1,-,-,13,126,4,6,20,56,9,9,11,14,11,18,38,3,23,10,29,244,1,1,-,-,11,101,2,5,16,25,4,6,6,8,1,9,7,1,15,7,19,157,-,-,-,-,2,25,2,1,4,31,5,3,5,6,10,9,31,2,8,3,10
1472,"25204","1320","2","","","","é†âÍåß","ãﬂç]î™î¶és","ì˙ãgñÏí¨","",655,20,20,-,-,41,201,5,7,42,116,8,7,17,31,18,32,56,4,27,16,7,382,15,15,-,-,30,153,5,5,31,49,2,1,13,8,6,13,13,3,17,11,7,273,5,5,-,-,11,48,-,2,11,67,6,6,4,23,12,19,43,1,10,5,-
1473,"25204","1330","2","","","","é†âÍåß","ãﬂç]î™î¶és","é·ã{í¨","",290,-,-,-,1,23,71,4,5,21,46,4,1,8,17,3,6,16,-,55,7,2,181,-,-,-,1,21,43,3,4,12,22,1,1,5,5,3,2,3,-,46,7,2,109,-,-,-,-,2,28,1,1,9,24,3,-,3,12,-,4,13,-,9,-,-
1474,"25204","1340","2","","","","é†âÍåß","ãﬂç]î™î¶és","î™ñÿí¨","",164,13,13,-,-,14,45,1,1,12,26,-,-,7,2,4,4,18,-,9,3,5,98,10,10,-,-,12,32,-,-,10,13,-,-,2,2,2,2,6,-,4,2,1,66,3,3,-,-,2,13,1,1,2,13,-,-,5,-,2,2,12,-,5,1,4
1475,"25204","1350","2","","","","é†âÍåß","ãﬂç]î™î¶és","é¬å¥í¨","",252,-,-,-,-,11,68,1,1,21,49,4,-,7,7,4,20,22,-,17,7,13,144,-,-,-,-,9,47,1,1,11,25,3,-,6,1,1,8,4,-,11,7,9,108,-,-,-,-,2,21,-,-,10,24,1,-,1,6,3,12,18,-,6,-,4
1476,"25204","1360","2","","","","é†âÍåß","ãﬂç]î™î¶és","é¬å¥í¨","",194,2,1,-,-,13,59,-,-,9,31,4,-,6,7,2,7,29,1,8,5,11,115,2,1,-,-,10,44,-,-,7,17,3,-,4,2,-,3,6,1,8,3,5,79,-,-,-,-,3,15,-,-,2,14,1,-,2,5,2,4,23,-,-,2,6
1477,"25204","1370","2","","","","é†âÍåß","ãﬂç]î™î¶és","é¬å¥í¨","",182,-,-,-,-,13,50,1,4,12,30,4,1,3,12,3,6,17,-,13,3,10,110,-,-,-,-,8,39,1,3,9,13,3,1,2,4,2,3,4,-,12,-,6,72,-,-,-,-,5,11,-,1,3,17,1,-,1,8,1,3,13,-,1,3,4
1478,"25204","1380","2","","","","é†âÍåß","ãﬂç]î™î¶és","înï£í¨","",1124,21,21,-,-,67,449,-,7,53,136,14,4,20,55,31,36,106,14,54,21,36,696,14,14,-,-,51,343,-,6,39,69,6,1,13,16,13,16,22,9,38,18,22,428,7,7,-,-,16,106,-,1,14,67,8,3,7,39,18,20,84,5,16,3,14
1479,"25204","1390","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìåâ°ä÷í¨","",88,5,5,-,-,2,24,-,1,5,6,2,2,1,5,3,3,5,3,3,7,11,51,3,3,-,-,2,16,-,1,3,2,2,2,1,1,1,2,-,2,2,4,7,37,2,2,-,-,-,8,-,-,2,4,-,-,-,4,2,1,5,1,1,3,4
1480,"25204","1400","2","","","","é†âÍåß","ãﬂç]î™î¶és","êÁëmãüí¨","",250,11,11,-,-,17,64,-,1,12,53,3,-,6,7,3,7,20,-,7,8,31,151,8,8,-,-,15,48,-,1,9,24,1,-,4,3,1,3,6,-,4,5,19,99,3,3,-,-,2,16,-,-,3,29,2,-,2,4,2,4,14,-,3,3,12
1481,"25204","1410","2","","","","é†âÍåß","ãﬂç]î™î¶és","ìåêÏí¨","",134,20,20,-,-,6,24,-,-,6,11,5,-,3,4,2,14,16,-,5,4,14,77,12,12,-,-,4,15,-,-,4,6,1,-,3,1,-,7,6,-,5,4,9,57,8,8,-,-,2,9,-,-,2,5,4,-,-,3,2,7,10,-,-,-,5
1482,"25204","1420","2","","","","é†âÍåß","ãﬂç]î™î¶és","ëqã¥ïîí¨","",59,4,4,-,-,7,19,-,1,2,10,-,1,2,-,2,2,2,1,3,1,2,37,3,3,-,-,5,13,-,1,2,5,-,1,1,-,-,1,1,1,1,1,1,22,1,1,-,-,2,6,-,-,-,5,-,-,1,-,2,1,1,-,2,-,1
1483,"25204","1430","2","","","","é†âÍåß","ãﬂç]î™î¶és","èÚìyéõí¨","",36,3,3,-,-,4,7,1,2,1,4,-,-,2,1,-,3,2,1,3,2,-,19,2,2,-,-,4,3,1,1,1,1,-,-,2,1,-,-,-,1,1,1,-,17,1,1,-,-,-,4,-,1,-,3,-,-,-,-,-,3,2,-,2,1,-
1484,"25204","1440","2","","","","é†âÍåß","ãﬂç]î™î¶és","è„î®í¨","",43,-,-,-,-,3,16,-,-,2,7,-,-,-,3,-,3,3,1,3,2,-,24,-,-,-,-,2,9,-,-,2,4,-,-,-,1,-,1,1,1,2,1,-,19,-,-,-,-,1,7,-,-,-,3,-,-,-,2,-,2,2,-,1,1,-
1485,"25204","1450","2","","","","é†âÍåß","ãﬂç]î™î¶és","êVä™í¨","",49,3,3,-,1,5,15,-,-,2,4,1,-,-,3,2,2,5,1,4,-,1,23,2,2,-,1,4,12,-,-,-,1,-,-,-,-,1,1,-,-,-,-,1,26,1,1,-,-,1,3,-,-,2,3,1,-,-,3,1,1,5,1,4,-,-
1486,"25204","1460","2","","","","é†âÍåß","ãﬂç]î™î¶és","í∑ïüéõí¨","",66,1,1,-,-,4,22,-,-,2,9,-,2,3,4,-,1,2,-,3,1,12,39,1,1,-,-,4,15,-,-,1,4,-,2,2,2,-,-,-,-,2,-,6,27,-,-,-,-,-,7,-,-,1,5,-,-,1,2,-,1,2,-,1,1,6
1487,"25204","1470","2","","","","é†âÍåß","ãﬂç]î™î¶és","ç]ì™í¨","",727,21,21,-,-,51,162,5,7,43,153,13,8,23,36,24,38,65,5,30,16,27,418,14,14,-,-,43,119,5,7,33,71,7,3,13,13,10,15,17,3,20,7,18,309,7,7,-,-,8,43,-,-,10,82,6,5,10,23,14,23,48,2,10,9,9
1488,"25204","1480","2","","","","é†âÍåß","ãﬂç]î™î¶és","è\â§í¨","",390,8,8,1,-,27,98,2,2,15,84,7,-,13,24,11,26,29,7,11,8,17,217,7,7,1,-,23,53,2,1,9,46,2,-,8,10,6,13,10,3,11,3,9,173,1,1,-,-,4,45,-,1,6,38,5,-,5,14,5,13,19,4,-,5,8
1489,"25204","1490","2","","","","é†âÍåß","ãﬂç]î™î¶és","è¨ìcí¨","",301,19,19,4,-,20,78,5,2,14,48,4,-,5,14,2,8,32,2,22,12,10,182,14,14,3,-,16,53,4,1,13,25,1,-,5,4,1,3,8,2,15,7,7,119,5,5,1,-,4,25,1,1,1,23,3,-,-,10,1,5,24,-,7,5,3
