3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,"","","","","","","","àÍî ê¢ë—êî","","","","","","","","","àÍî ê¢ë—êlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËêlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËâÑÇ◊ñ êœ(áu)","","","","","","","","","ëçâÑÇ◊ñ êœ(áu)","","","","","","","",""
5,"ésãÊí¨ë∫ÉRÅ[Éh","í¨íöéöÉRÅ[Éh","îÈìΩèàóù","îÈìΩêÊèÓïÒ","çáéZínàÊ","ésãÊí¨ë∫","í¨íöéö","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—"
26,"25201","018002","","","","ëÂí√és","ê^ñÏÇQíöñ⁄",423,423,417,350,-,61,6,6,-,1197,1197,1186,1066,-,111,9,11,-,2.829787234,2.829787234,2.8441247002,3.0457142857,-,1.8196721311,1.5,1.8333333333,-,-,98.0638297872,98.9928057554,107.9914285714,-,51.4098360656,57.8333333333,33.5,-,-,41481,41280,37797,-,3136,347,201,-
27,"25201","018003","","","","ëÂí√és","ê^ñÏÇRíöñ⁄",42,42,38,36,-,2,-,4,-,133,133,129,127,-,2,-,4,-,3.1666666667,3.1666666667,3.3947368421,3.5277777778,-,1,-,1,-,-,121.2380952381,129.8421052632,135.1666666667,-,34,-,39.5,-,-,5092,4934,4866,-,68,-,158,-
28,"25201","018004","","","","ëÂí√és","ê^ñÏÇSíöñ⁄",128,127,126,114,-,11,1,1,1,434,431,429,400,-,27,2,2,3,3.390625,3.3937007874,3.4047619048,3.5087719298,-,2.4545454545,2,2,3,-,140.6929133858,141.6111111111,149.2368421053,-,60.6363636364,163,25,-,-,17868,17843,17013,-,667,163,25,-
29,"25201","018005","","","","ëÂí√és","ê^ñÏÇTíöñ⁄",614,614,605,475,-,115,15,9,-,1665,1665,1647,1405,-,226,16,18,-,2.7117263844,2.7117263844,2.7223140496,2.9578947368,-,1.9652173913,1.0666666667,2,-,-,95.819218241,96.4148760331,108.4863157895,-,54.9826086957,31.8,55.7777777778,-,-,58833,58331,51531,-,6323,477,502,-
30,"25201","018006","","","","ëÂí√és","ê^ñÏÇUíöñ⁄",127,120,119,111,-,8,-,1,7,359,351,349,341,-,8,-,2,8,2.8267716535,2.925,2.9327731092,3.0720720721,-,1,-,2,1.1428571429,-,108.7583333333,109.0336134454,115.5225225225,-,19,-,76,-,-,13051,12975,12823,-,152,-,76,-
31,"25201","0240","","","","ëÂí√és","ê^ñÏïÅñÂ",177,177,174,161,-,10,3,3,-,591,591,581,548,-,26,7,10,-,3.3389830508,3.3389830508,3.3390804598,3.4037267081,-,2.6,2.3333333333,3.3333333333,-,-,149.7344632768,151.7643678161,156.8819875776,-,79.3,118.6666666667,32,-,-,26503,26407,25258,-,793,356,96,-
32,"25201","024001","","","","ëÂí√és","ê^ñÏïÅñÂÇPíöñ⁄",158,158,155,143,-,10,2,3,-,524,524,514,485,-,26,3,10,-,3.3164556962,3.3164556962,3.3161290323,3.3916083916,-,2.6,1.5,3.3333333333,-,-,150.2341772152,152.5225806452,158.1608391608,-,79.3,115.5,32,-,-,23737,23641,22617,-,793,231,96,-
33,"25201","024002","","","","ëÂí√és","ê^ñÏïÅñÂÇQíöñ⁄",12,12,12,12,-,-,-,-,-,43,43,43,43,-,-,-,-,-,3.5833333333,3.5833333333,3.5833333333,3.5833333333,-,-,-,-,-,-,147.1666666667,147.1666666667,147.1666666667,-,-,-,-,-,-,1766,1766,1766,-,-,-,-,-
34,"25201","024003","","","","ëÂí√és","ê^ñÏïÅñÂÇRíöñ⁄",7,7,7,6,-,-,1,-,-,24,24,24,20,-,-,4,-,-,3.4285714286,3.4285714286,3.4285714286,3.3333333333,-,-,4,-,-,-,142.8571428571,142.8571428571,145.8333333333,-,-,125,-,-,-,1000,1000,875,-,-,125,-,-
35,"25201","0270","","","","ëÂí√és","ê^ñÏïÅñÂí¨",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,"25201","0280","","","","ëÂí√és","ê^ñÏç≤êÏí¨",39,39,39,39,-,-,-,-,-,143,143,143,143,-,-,-,-,-,3.6666666667,3.6666666667,3.6666666667,3.6666666667,-,-,-,-,-,-,181.0512820513,181.0512820513,181.0512820513,-,-,-,-,-,-,7061,7061,7061,-,-,-,-,-
37,"25201","0290","çáéZínàÊÇ†ÇË","","029001;029002","ëÂí√és","ê^ñÏëÂñÏ",245,245,245,240,-,5,-,-,-,816,816,816,800,-,16,-,-,-,3.3306122449,3.3306122449,3.3306122449,3.3333333333,-,3.2,-,-,-,-,131.5387755102,131.5387755102,132.7125,-,75.2,-,-,-,-,32227,32227,31851,-,376,-,-,-
38,"25201","029001","îÈìΩínàÊ","0290","","ëÂí√és","ê^ñÏëÂñÏÇPíöñ⁄",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
39,"25201","029002","îÈìΩínàÊ","0290","","ëÂí√és","ê^ñÏëÂñÏÇQíöñ⁄",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
40,"25201","0310","","","","ëÂí√és","ê^ñÏâ∆ìcí¨",12,12,12,12,-,-,-,-,-,39,39,39,39,-,-,-,-,-,3.25,3.25,3.25,3.25,-,-,-,-,-,-,219,219,219,-,-,-,-,-,-,2628,2628,2628,-,-,-,-,-
41,"25201","0320","","","","ëÂí√és","ê^ñÏíJå˚í¨",52,51,51,49,-,1,1,-,1,175,167,167,163,-,3,1,-,8,3.3653846154,3.2745098039,3.2745098039,3.3265306122,-,3,1,-,8,-,163.9215686275,163.9215686275,159.1020408163,-,168,396,-,-,-,8360,8360,7796,-,168,396,-,-
42,"25201","0330","","","","ëÂí√és","å¸ózí¨",155,154,150,150,-,-,-,4,1,411,408,395,395,-,-,-,13,3,2.6516129032,2.6493506494,2.6333333333,2.6333333333,-,-,-,3.25,3,-,141.0194805195,143.22,143.22,-,-,-,58.5,-,-,21717,21483,21483,-,-,-,234,-
43,"25201","0340","","","","ëÂí√és","î¸ãÛí¨",784,784,777,-,771,-,6,7,-,1681,1681,1672,-,1666,-,6,9,-,2.1441326531,2.1441326531,2.1518661519,-,2.1608300908,-,1,1.2857142857,-,-,51.5344387755,51.8030888031,-,51.9948119326,-,27.1666666667,21.7142857143,-,-,40403,40251,-,40088,-,163,152,-
44,"25201","0350","","","","ëÂí√és","â‘âÄí¨",197,197,192,190,-,2,-,5,-,565,565,557,553,-,4,-,8,-,2.8680203046,2.8680203046,2.9010416667,2.9105263158,-,2,-,1.6,-,-,141.8020304569,144.5989583333,144.7210526316,-,133,-,34.4,-,-,27935,27763,27497,-,266,-,172,-
45,"25201","0360","","","","ëÂí√és","ê¥ïóí¨",385,385,381,372,-,9,-,4,-,1206,1206,1195,1170,-,25,-,11,-,3.1324675325,3.1324675325,3.1364829396,3.1451612903,-,2.7777777778,-,2.75,-,-,130.0493506494,130.7926509186,131.6747311828,-,94.3333333333,-,59.25,-,-,50069,49832,48983,-,849,-,237,-
46,"25201","0370","","","","ëÂí√és","ózñæí¨",313,313,310,305,-,5,-,3,-,1017,1017,1008,990,-,18,-,9,-,3.249201278,3.249201278,3.2516129032,3.2459016393,-,3.6,-,3,-,-,121.5559105431,122.2967741935,122.1016393443,-,134.2,-,45.3333333333,-,-,38047,37912,37241,-,671,-,136,-
47,"25201","0380","","","","ëÂí√és","ê¥òaí¨",415,415,415,411,-,3,1,-,-,1402,1402,1402,1389,-,9,4,-,-,3.378313253,3.378313253,3.378313253,3.3795620438,-,3,4,-,-,-,125.443373494,125.443373494,125.4501216545,-,126.3333333333,120,-,-,-,52059,52059,51560,-,379,120,-,-
48,"25201","0390","","","","ëÂí√és","óŒí¨",462,462,458,445,-,12,1,4,-,1537,1537,1526,1477,-,44,5,11,-,3.3268398268,3.3268398268,3.3318777293,3.3191011236,-,3.6666666667,5,2.75,-,-,129.5194805195,130.1441048035,130.3438202247,-,124.4166666667,110,57.75,-,-,59838,59606,58003,-,1493,110,231,-
49,"25201","0400","","","","ëÂí√és","åòìc",755,654,643,486,-,97,60,11,101,2206,2104,2077,1698,-,206,173,27,102,2.9218543046,3.2171253823,3.2301710731,3.4938271605,-,2.1237113402,2.8833333333,2.4545454545,1.0099009901,-,93.4892966361,94.3265940902,109.0020576132,-,45.2886597938,54.7333333333,44.5454545455,-,-,61142,60652,52975,-,4393,3284,490,-
50,"25201","040001","","","","ëÂí√és","åòìcÇPíöñ⁄",603,600,589,486,-,97,6,11,3,1946,1942,1915,1698,-,206,11,27,4,3.2271973466,3.2366666667,3.2512733447,3.4938271605,-,2.1237113402,1.8333333333,2.4545454545,1.3333333333,-,96.945,97.9235993209,109.0020576132,-,45.2886597938,51.5,44.5454545455,-,-,58167,57677,52975,-,4393,309,490,-
51,"25201","040002","","","","ëÂí√és","åòìcÇQíöñ⁄",152,54,54,-,-,-,54,-,98,260,162,162,-,-,-,162,-,98,1.7105263158,3,3,-,-,-,3,-,1,-,55.0925925926,55.0925925926,-,-,-,55.0925925926,-,-,-,2975,2975,-,-,-,2975,-,-
52,"25201","0420","","","","ëÂí√és","ñ{åòìc",3142,3136,3096,1997,162,894,43,40,6,8357,8349,8263,6226,369,1566,102,86,8,2.6597708466,2.6623086735,2.6689276486,3.1176765148,2.2777777778,1.7516778523,2.3720930233,2.15,1.3333333333,-,92.1607142857,92.7797157623,119.8798197296,39.549382716,43.274049217,64,44.25,-,-,289016,287246,239400,6407,38687,2752,1770,-
53,"25201","042001","","","","ëÂí√és","ñ{åòìcÇPíöñ⁄",512,509,504,351,113,39,1,5,3,1459,1456,1445,1105,256,80,4,11,3,2.849609375,2.8605108055,2.8670634921,3.1481481481,2.2654867257,2.0512820513,4,2.2,1,-,106.0746561886,106.6468253968,133.7264957265,39.7876106195,56.3846153846,116,48.4,-,-,53992,53750,46938,4496,2199,116,242,-
54,"25201","042002","","","","ëÂí√és","ñ{åòìcÇQíöñ⁄",401,401,399,350,-,49,-,2,-,1296,1296,1287,1177,-,110,-,9,-,3.2319201995,3.2319201995,3.2255639098,3.3628571429,-,2.2448979592,-,4.5,-,-,130.8653366584,131.2882205514,141.7714285714,-,56.4081632653,-,46,-,-,52477,52384,49620,-,2764,-,92,-
