ken,年次_seireki,gengo,renban,ken_n,死亡数,死亡率
山口,4,37,6,35,18443,18.6
山口,5,38,7,35,19979,20
山口,6,39,8,35,18996,19
山口,7,40,9,35,19418,19.3
山口,8,41,10,35,20245,20
山口,9,42,11,35,20504,20.2
山口,1910,43,12,35,21018,20.6
山口,11,44,13,35,18725,18
山口,12,大正元年,14,35,19244,18.3
山口,13,2,15,35,18696,17.6
山口,14,3,16,35,21663,20.2
山口,15,4,17,35,20071,18.6
山口,16,5,18,35,22444,20.6
山口,17,6,19,35,21491,19.5
山口,18,7,20,35,29525,27.7
山口,19,8,21,35,22149,20.7
山口,1920,9,22,35,25481,24.48
山口,21,10,23,35,23625,22.56
山口,22,11,24,35,22924,21.75
山口,23,12,25,35,23675,22.38
山口,24,13,26,35,24297,22.8
山口,25,14,27,35,21146,19.32
山口,26,昭和元年,28,35,22039,19.93
山口,27,2,29,35,22499,20.14
山口,28,3,30,35,21675,19.21
山口,29,4,31,35,23085,20.25
山口,1930,5,32,35,22104,19.46
山口,31,6,33,35,22847,19.98
山口,32,7,34,35,21061,18.29
山口,33,8,35,35,21433,18.48
山口,34,9,36,35,21835,18.69
山口,35,10,37,35,21667,18.2
山口,36,11,38,35,23436,19.5
山口,37,12,39,35,22494,18.54
山口,38,13,40,35,24198,19.76
山口,39,14,41,35,24045,19.52
山口,1940,15,42,35,20926,16.17
山口,41,16,43,35,21054,15.93
山口,42,17,44,35,22826,16.94
山口,43,18,45,35,22228,.
山口,47,22,46,35,23869,16.1
山口,48,23,47,35,18433,12.2
山口,49,24,48,35,18329,12
山口,1950,25,49,35,17259,11.2
山口,51,26,50,35,15955,10.3
山口,52,27,51,35,14508,9.2
山口,53,28,52,35,14512,9.1
山口,54,29,53,35,14048,8.8
山口,55,30,54,35,13428,8.3
山口,56,31,55,35,14446,8.9
山口,57,32,56,35,14632,9
山口,58,33,57,35,13256,8.1
山口,59,34,58,35,12957,7.9
山口,1960,35,59,35,13621,8.5
山口,61,36,60,35,13031,8.2
山口,62,37,61,35,13276,8.4
山口,63,38,62,35,13101,8.3
山口,64,39,63,35,12620,8.1
山口,65,40,64,35,13000,8.4
山口,66,41,65,35,12440,8.1
山口,67,42,66,35,12543,8.3
山口,68,43,67,35,12457,8.3
山口,69,44,68,35,12561,8.4
山口,1970,45,69,35,12695,8.5
山口,71,46,70,35,12175,8.1
山口,72,47,71,35,12346,8.2
山口,73,48,72,35,12244,8.1
山口,74,49,73,35,12427,8.2
山口,75,50,74,35,11937,7.7
山口,76,51,75,35,12260,7.9
山口,77,52,76,35,11900,7.6
山口,78,53,77,35,11817,7.5
山口,79,54,78,35,11734,7.5
山口,1980,55,79,35,12347,7.9
山口,81,56,80,35,12057,7.6
山口,82,57,81,35,11674,7.4
山口,83,58,82,35,12318,7.8
山口,84,59,83,35,11975,7.6
山口,85,60,84,35,12278,7.7
山口,86,61,85,35,12293,7.8
山口,87,62,86,35,12203,7.7
山口,88,63,87,35,12682,8
山口,89,平成元年,88,35,12616,8
山口,1990,2,89,35,13265,8.5
山口,91,3,90,35,13224,8.5
山口,92,4,91,35,13740,8.9
山口,93,5,92,35,13936,9
山口,94,6,93,35,13589,8.8
山口,95,7,94,35,14484,9.4
山口,96,8,95,35,13947,9.1
山口,97,9,96,35,14179,9.2
山口,98,10,97,35,14826,9.7
徳島,1899,明治32年,1,36,13681,20.3
徳島,1900,33,2,36,13549,20
徳島,1,34,3,36,13670,20.1
徳島,2,35,4,36,14972,21.9
徳島,3,36,5,36,14724,21.4
徳島,4,37,6,36,14064,20.4
徳島,5,38,7,36,15312,22.1
徳島,6,39,8,36,14994,21.6
徳島,7,40,9,36,15670,22.5
徳島,8,41,10,36,15640,22.4
徳島,9,42,11,36,17491,25
徳島,1910,43,12,36,18373,26.1
徳島,11,44,13,36,16197,22.7
徳島,12,大正元年,14,36,15488,21.5
徳島,13,2,15,36,14378,19.8
徳島,14,3,16,36,15745,21.6
徳島,15,4,17,36,15705,21.4
徳島,16,5,18,36,15640,21.1
徳島,17,6,19,36,17491,23.5
徳島,18,7,20,36,22258,30.4
徳島,19,8,21,36,16043,21.9
徳島,1920,9,22,36,20109,30
徳島,21,10,23,36,16238,24.13
徳島,22,11,24,36,16536,24.47
徳島,23,12,25,36,16546,24.4
徳島,24,13,26,36,16670,24.5
徳島,25,14,27,36,15051,21.82
徳島,26,昭和元年,28,36,14496,20.89
徳島,27,2,29,36,15266,21.87
徳島,28,3,30,36,15339,21.84
徳島,29,4,31,36,15271,21.62
徳島,1930,5,32,36,13823,19.29
徳島,31,6,33,36,16135,22.36
徳島,32,7,34,36,14679,20.19
徳島,33,8,35,36,14363,19.61
徳島,34,9,36,36,15134,20.51
徳島,35,10,37,36,14285,19.6
徳島,36,11,38,36,14614,19.98
徳島,37,12,39,36,14611,19.91
徳島,38,13,40,36,14755,20.04
徳島,39,14,41,36,15266,20.69
徳島,1940,15,42,36,13373,18.61
徳島,41,16,43,36,13142,18.31
徳島,42,17,44,36,13155,18.32
徳島,43,18,45,36,13871,.
徳島,47,22,46,36,14628,17.1
徳島,48,23,47,36,11333,13
徳島,49,24,48,36,11043,12.6
徳島,1950,25,49,36,11674,13.3
徳島,51,26,50,36,9644,11
徳島,52,27,51,36,8942,10.2
徳島,53,28,52,36,9290,10.6
徳島,54,29,53,36,8384,9.5
徳島,55,30,54,36,8185,9.3
徳島,56,31,55,36,8660,9.9
徳島,57,32,56,36,8804,10.1
徳島,58,33,57,36,7842,9.1
徳島,59,34,58,36,7618,8.8
徳島,1960,35,59,36,7960,9.4
徳島,61,36,60,36,7802,9.3
徳島,62,37,61,36,8141,9.8
徳島,63,38,62,36,7719,9.4
徳島,64,39,63,36,7322,9
徳島,65,40,64,36,7902,9.7
徳島,66,41,65,36,7089,8.8
徳島,67,42,66,36,7142,8.9
徳島,68,43,67,36,7435,9.3
徳島,69,44,68,36,7356,9.3
徳島,1970,45,69,36,7508,9.5
徳島,71,46,70,36,7188,9.1
徳島,72,47,71,36,6779,8.6
徳島,73,48,72,36,7153,9.1
徳島,74,49,73,36,6935,8.8
徳島,75,50,74,36,7012,8.7
徳島,76,51,75,36,7258,9
徳島,77,52,76,36,6658,8.2
徳島,78,53,77,36,6608,8.1
徳島,79,54,78,36,6503,7.9
徳島,1980,55,79,36,7003,8.5
徳島,81,56,80,36,6770,8.2
徳島,82,57,81,36,6696,8.1
徳島,83,58,82,36,6851,8.3
徳島,84,59,83,36,6710,8.1
徳島,85,60,84,36,6656,8
徳島,86,61,85,36,6743,8.1
徳島,87,62,86,36,6558,7.9
徳島,88,63,87,36,6920,8.3
徳島,89,平成元年,88,36,6904,8.3
徳島,1990,2,89,36,7268,8.7
徳島,91,3,90,36,6976,8.4
徳島,92,4,91,36,7233,8.7
徳島,93,5,92,36,7211,8.7
徳島,94,6,93,36,7492,9
徳島,95,7,94,36,7641,9.2
徳島,96,8,95,36,7602,9.1
徳島,97,9,96,36,7734,9.3
徳島,98,10,97,36,7649,9.2
香川,1899,明治32年,1,37,14844,21.9
香川,1900,33,2,37,14284,21
香川,1,34,3,37,15632,22.8
香川,2,35,4,37,17609,25.6
香川,3,36,5,37,14780,21.4
香川,4,37,6,37,14582,21.1
香川,5,38,7,37,15829,22.8
香川,6,39,8,37,15096,21.6
香川,7,40,9,37,16215,23.1
香川,8,41,10,37,21126,30
香川,9,42,11,37,17310,24.5
香川,1910,43,12,37,17543,24.7
香川,11,44,13,37,15728,21.6
香川,12,大正元年,14,37,15535,21.1
香川,13,2,15,37,13416,18
香川,14,3,16,37,16314,21.7
香川,15,4,17,37,14575,19.2
香川,16,5,18,37,15545,20.2
香川,17,6,19,37,16011,20.6
香川,18,7,20,37,21609,30.8
香川,19,8,21,37,17361,25
香川,1920,9,22,37,17855,26.34
香川,21,10,23,37,15696,23.2
香川,22,11,24,37,16607,24.6
香川,23,12,25,37,14949,22.04
香川,24,13,26,37,17581,26.13
香川,25,14,27,37,13864,19.8
香川,26,昭和元年,28,37,14295,20.28
香川,27,2,29,37,14912,21.01
香川,28,3,30,37,14184,19.85
香川,29,4,31,37,15310,21.28
香川,1930,5,32,37,13716,18.72
香川,31,6,33,37,14821,20.05
香川,32,7,34,37,13518,18.13
香川,33,8,35,37,14338,19.06
香川,34,9,36,37,14683,19.36
香川,35,10,37,37,13155,17.57
香川,36,11,38,37,14167,18.84
香川,37,12,39,37,13190,17.47
香川,38,13,40,37,14302,18.86
香川,39,14,41,37,14677,19.3
香川,1940,15,42,37,13050,17.87
香川,41,16,43,37,12069,16.57
香川,42,17,44,37,12975,17.85
香川,43,18,45,37,13317,.
香川,47,22,46,37,13986,15.2
香川,48,23,47,37,11497,12.3
香川,49,24,48,37,11224,11.9
香川,1950,25,49,37,10959,11.6
香川,51,26,50,37,10129,10.7
香川,52,27,51,37,9277,9.8
香川,53,28,52,37,9418,10
香川,54,29,53,37,8469,9
香川,55,30,54,37,8086,8.6
香川,56,31,55,37,8574,9.1
香川,57,32,56,37,8781,9.3
香川,58,33,57,37,8013,8.6
香川,59,34,58,37,7713,8.2
香川,1960,35,59,37,8185,8.9
香川,61,36,60,37,7707,8.4
香川,62,37,61,37,8075,8.9
香川,63,38,62,37,7645,8.4
香川,64,39,63,37,7582,8.4
香川,65,40,64,37,7797,8.7
香川,66,41,65,37,7520,8.4
香川,67,42,66,37,7544,8.4
香川,68,43,67,37,7484,8.3
香川,69,44,68,37,7497,8.2
香川,1970,45,69,37,7656,8.4
香川,71,46,70,37,7371,8.1
香川,72,47,71,37,7266,7.9
香川,73,48,72,37,7450,8
香川,74,49,73,37,7600,8
香川,75,50,74,37,7312,7.6
香川,76,51,75,37,7594,7.8
香川,77,52,76,37,7151,7.3
香川,78,53,77,37,7421,7.5
香川,79,54,78,37,7006,7
香川,1980,55,79,37,7418,7.4
香川,81,56,80,37,7222,7.2
香川,82,57,81,37,7336,7.3
香川,83,58,82,37,7560,7.5
香川,84,59,83,37,7452,7.3
香川,85,60,84,37,7516,7.3
香川,86,61,85,37,7606,7.4
香川,87,62,86,37,7458,7.3
香川,88,63,87,37,8091,7.9
香川,89,平成元年,88,37,8098,7.9
香川,1990,2,89,37,8339,8.2
香川,91,3,90,37,8542,8.4
香川,92,4,91,37,8658,8.5
香川,93,5,92,37,8603,8.4
香川,94,6,93,37,8659,8.5
香川,95,7,94,37,8863,8.7
香川,96,8,95,37,8852,8.6
香川,97,9,96,37,8959,8.7
香川,98,10,97,37,9104,8.9
愛媛,1899,明治32年,1,38,17822,18.3
愛媛,1900,33,2,38,19398,19.7
愛媛,1,34,3,38,17683,17.9
愛媛,2,35,4,38,19386,19.5
愛媛,3,36,5,38,19538,19.5
愛媛,4,37,6,38,19685,19.5
愛媛,5,38,7,38,20648,20.4
愛媛,6,39,8,38,19678,19.4
愛媛,7,40,9,38,20001,19.6
愛媛,8,41,10,38,20928,20.4
愛媛,9,42,11,38,22302,21.7
愛媛,1910,43,12,38,21849,21.2
愛媛,11,44,13,38,20004,18.8
愛媛,12,大正元年,14,38,20140,18.7
愛媛,13,2,15,38,20467,18.7
愛媛,14,3,16,38,22215,20.1
愛媛,15,4,17,38,19958,17.8
愛媛,16,5,18,38,22122,19.5
愛媛,17,6,19,38,22535,19.6
愛媛,18,7,20,38,29169,26.5
愛媛,19,8,21,38,23982,21.7
愛媛,1920,9,22,38,25925,24.77
愛媛,21,10,23,38,23621,22.41
愛媛,22,11,24,38,23011,21.68
愛媛,23,12,25,38,22130,20.67
愛媛,24,13,26,38,23601,21.89
愛媛,25,14,27,38,21198,19.33
愛媛,26,昭和元年,28,38,21698,19.61
愛媛,27,2,29,38,21675,19.4
愛媛,28,3,30,38,21402,18.98
愛媛,29,4,31,38,22356,19.64
愛媛,1930,5,32,38,20901,18.3
愛媛,31,6,33,38,21398,18.59
愛媛,32,7,34,38,20499,17.67
愛媛,33,8,35,38,21350,18.26
愛媛,34,9,36,38,21281,18.06
愛媛,35,10,37,38,20130,17.28
愛媛,36,11,38,38,21282,18.19
愛媛,37,12,39,38,20616,17.55
愛媛,38,13,40,38,21057,17.86
愛媛,39,14,41,38,21627,18.3
愛媛,1940,15,42,38,19634,16.66
愛媛,41,16,43,38,18676,15.76
愛媛,42,17,44,38,19041,15.97
愛媛,43,18,45,38,20413,.
愛媛,47,22,46,38,22153,15.2
愛媛,48,23,47,38,17325,11.7
愛媛,49,24,48,38,17581,11.7
愛媛,1950,25,49,38,16743,11
愛媛,51,26,50,38,15858,10.4
愛媛,52,27,51,38,13644,8.9
愛媛,53,28,52,38,13824,9
愛媛,54,29,53,38,13160,8.6
愛媛,55,30,54,38,12655,8.2
愛媛,56,31,55,38,12991,8.4
愛媛,57,32,56,38,13472,8.7
愛媛,58,33,57,38,12567,8.2
愛媛,59,34,58,38,12201,8
愛媛,1960,35,59,38,12821,8.5
愛媛,61,36,60,38,12313,8.3
愛媛,62,37,61,38,12711,8.6
愛媛,63,38,62,38,12165,8.3
愛媛,64,39,63,38,11897,8.2
愛媛,65,40,64,38,12402,8.6
愛媛,66,41,65,38,11986,8.3
愛媛,67,42,66,38,12058,8.4
愛媛,68,43,67,38,11839,8.3
愛媛,69,44,68,38,12010,8.4
愛媛,1970,45,69,38,12285,8.7
愛媛,71,46,70,38,11534,8.1
愛媛,72,47,71,38,11741,8.3
愛媛,73,48,72,38,12028,8.4
愛媛,74,49,73,38,11888,8.3
愛媛,75,50,74,38,11651,8
愛媛,76,51,75,38,11867,8.1
愛媛,77,52,76,38,11362,7.7
愛媛,78,53,77,38,11187,7.5
愛媛,79,54,78,38,11094,7.4
愛媛,1980,55,79,38,11319,7.5
愛媛,81,56,80,38,11663,7.7
愛媛,82,57,81,38,11011,7.3
愛媛,83,58,82,38,11574,7.6
愛媛,84,59,83,38,11598,7.6
愛媛,85,60,84,38,11547,7.5
愛媛,86,61,85,38,11613,7.6
愛媛,87,62,86,38,11468,7.5
愛媛,88,63,87,38,11956,7.8
愛媛,89,平成元年,88,38,11753,7.7
愛媛,1990,2,89,38,12458,8.2
愛媛,91,3,90,38,12765,8.4
愛媛,92,4,91,38,12775,8.5
愛媛,93,5,92,38,13010,8.6
愛媛,94,6,93,38,12975,8.6
愛媛,95,7,94,38,13509,9
愛媛,96,8,95,38,13295,8.9
愛媛,97,9,96,38,13476,9
愛媛,98,10,97,38,13683,9.1
高知,1899,明治32年,1,39,13516,22.2
高知,1900,33,2,39,12356,20.2
高知,1,34,3,39,11740,19
高知,2,35,4,39,11670,18.8
高知,3,36,5,39,12607,20.1
高知,4,37,6,39,12176,19.3
高知,5,38,7,39,12570,19.8
高知,6,39,8,39,12379,19.4
高知,7,40,9,39,13049,20.3
高知,8,41,10,39,12800,19.8
高知,9,42,11,39,13923,21.3
高知,1910,43,12,39,13792,21
高知,11,44,13,39,13349,19.8
高知,12,大正元年,14,39,12568,18.4
高知,13,2,15,39,12785,18.5
高知,14,3,16,39,13757,19.7
高知,15,4,17,39,13081,18.5
高知,16,5,18,39,14282,19.9
高知,17,6,19,39,13998,19.3
高知,18,7,20,39,20105,28.9
高知,19,8,21,39,14149,20.3
高知,1920,9,22,39,16572,24.7
高知,21,10,23,39,14940,22.13
高知,22,11,24,39,15209,22.39
高知,23,12,25,39,15385,22.51
高知,24,13,26,39,14616,21.28
高知,25,14,27,39,14238,20.71
高知,26,昭和元年,28,39,14215,20.57
高知,27,2,29,39,14133,20.35
高知,28,3,30,39,14740,21.12
高知,29,4,31,39,14501,20.67
高知,1930,5,32,39,13198,18.38
高知,31,6,33,39,13307,18.38
高知,32,7,34,39,13555,18.56
高知,33,8,35,39,13669,18.56
高知,34,9,36,39,13062,17.59
高知,35,10,37,39,12820,17.93
高知,36,11,38,39,13228,18.52
高知,37,12,39,39,12902,18.08
高知,38,13,40,39,13327,18.69
高知,39,14,41,39,12468,17.5
高知,1940,15,42,39,11626,16.39
高知,41,16,43,39,12139,17.11
高知,42,17,44,39,11960,16.82
高知,43,18,45,39,11883,.
高知,47,22,46,39,12988,15.3
高知,48,23,47,39,10672,12.3
高知,49,24,48,39,10514,12.1
高知,1950,25,49,39,10485,12
高知,51,26,50,39,9174,10.5
高知,52,27,51,39,8578,9.8
高知,53,28,52,39,8817,10.1
高知,54,29,53,39,8296,9.4
高知,55,30,54,39,7955,9
高知,56,31,55,39,8553,9.7
高知,57,32,56,39,8617,9.8
高知,58,33,57,39,7791,8.9
高知,59,34,58,39,7778,8.9
高知,1960,35,59,39,8255,9.7
高知,61,36,60,39,8171,9.7
高知,62,37,61,39,8087,9.7
高知,63,38,62,39,7787,9.4
高知,64,39,63,39,7603,9.2
高知,65,40,64,39,7988,9.8
高知,66,41,65,39,7706,9.6
高知,67,42,66,39,7643,9.5
高知,68,43,67,39,7870,9.9
高知,69,44,68,39,7969,10.1
高知,1970,45,69,39,8499,10.8
高知,71,46,70,39,7795,9.9
高知,72,47,71,39,7817,9.9
高知,73,48,72,39,7699,9.7
高知,74,49,73,39,7839,9.9
高知,75,50,74,39,7806,9.7
高知,76,51,75,39,7872,9.7
高知,77,52,76,39,7382,9
高知,78,53,77,39,7407,9
高知,79,54,78,39,7528,9.1
高知,1980,55,79,39,7435,9
高知,81,56,80,39,7456,9
高知,82,57,81,39,7518,9
高知,83,58,82,39,7417,8.9
高知,84,59,83,39,7314,8.8
高知,85,60,84,39,7311,8.7
高知,86,61,85,39,7170,8.6
高知,87,62,86,39,7014,8.4
高知,88,63,87,39,7477,9
高知,89,平成元年,88,39,7159,8.6
高知,1990,2,89,39,7684,9.3
高知,91,3,90,39,7561,9.2
高知,92,4,91,39,7876,9.7
高知,93,5,92,39,8281,10.2
高知,94,6,93,39,7793,9.6
高知,95,7,94,39,8093,9.9
高知,96,8,95,39,7855,9.7
高知,97,9,96,39,7974,9.8
高知,98,10,97,39,8076,10
福岡,1899,明治32年,1,40,27476,19.6
福岡,1900,33,2,40,28028,19.6
福岡,1,34,3,40,27477,18.9
福岡,2,35,4,40,30793,20.8
福岡,3,36,5,40,29111,19.3
福岡,4,37,6,40,29298,19.1
福岡,5,38,7,40,32524,20.9
福岡,6,39,8,40,29954,18.9
福岡,7,40,9,40,33604,20.9
福岡,8,41,10,40,34597,21.2
福岡,9,42,11,40,36326,21.9
福岡,1910,43,12,40,35204,20.8
福岡,11,44,13,40,32419,18.7
福岡,12,大正元年,14,40,33665,19
福岡,13,2,15,40,33373,18.5
福岡,14,3,16,40,37138,20.1
福岡,15,4,17,40,37261,19.8
福岡,16,5,18,40,38526,20.1
福岡,17,6,19,40,40783,20.8
福岡,18,7,20,40,55535,27.9
福岡,19,8,21,40,47249,23.3
福岡,1920,9,22,40,56407,25.78
福岡,21,10,23,40,49062,21.81
福岡,22,11,24,40,45502,19.65
福岡,23,12,25,40,46618,19.56
福岡,24,13,26,40,46770,19.16
福岡,25,14,27,40,44868,19.49
福岡,26,昭和元年,28,40,45695,19.65
福岡,27,2,29,40,45455,19.35
福岡,28,3,30,40,47827,20.15
福岡,29,4,31,40,50523,21.07
福岡,1930,5,32,40,47390,18.75
福岡,31,6,33,40,51444,20.01
福岡,32,7,34,40,45031,17.22
福岡,33,8,35,40,45972,17.28
福岡,34,9,36,40,47236,17.45
福岡,35,10,37,40,46608,16.91
福岡,36,11,38,40,52092,18.58
福岡,37,12,39,40,51619,18.11
福岡,38,13,40,40,53874,18.6
福岡,39,14,41,40,53760,18.36
福岡,1940,15,42,40,46443,15.01
福岡,41,16,43,40,47571,14.97
福岡,42,17,44,40,47418,14.55
福岡,43,18,45,40,47868,.
福岡,47,22,46,40,48082,15.1
福岡,48,23,47,40,37107,11.2
福岡,49,24,48,40,39651,11.6
福岡,1950,25,49,40,36874,10.4
福岡,51,26,50,40,35306,9.7
福岡,52,27,51,40,32163,8.6
福岡,53,28,52,40,31765,8.3
福岡,54,29,53,40,30425,7.9
福岡,55,30,54,40,29078,7.5
福岡,56,31,55,40,30751,7.9
福岡,57,32,56,40,31187,7.9
福岡,58,33,57,40,28015,7
福岡,59,34,58,40,27803,6.9
福岡,1960,35,59,40,28770,7.2
福岡,61,36,60,40,28090,7
福岡,62,37,61,40,28815,7.2
福岡,63,38,62,40,27919,7
福岡,64,39,63,40,27332,6.9
福岡,65,40,64,40,28124,7.1
福岡,66,41,65,40,26882,6.8
福岡,67,42,66,40,26901,6.8
福岡,68,43,67,40,27829,7
福岡,69,44,68,40,26935,6.7
福岡,1970,45,69,40,28056,7
福岡,71,46,70,40,27076,6.7
福岡,72,47,71,40,27381,6.7
福岡,73,48,72,40,27572,6.7
福岡,74,49,73,40,27508,6.6
福岡,75,50,74,40,27576,6.5
福岡,76,51,75,40,28123,6.5
福岡,77,52,76,40,27394,6.2
福岡,78,53,77,40,27515,6.2
福岡,79,54,78,40,27874,6.2
福岡,1980,55,79,40,29517,6.5
福岡,81,56,80,40,28660,6.3
福岡,82,57,81,40,28538,6.2
福岡,83,58,82,40,29777,6.4
福岡,84,59,83,40,30215,6.5
福岡,85,60,84,40,30888,6.5
福岡,86,61,85,40,30552,6.5
福岡,87,62,86,40,30786,6.5
福岡,88,63,87,40,32329,6.8
福岡,89,平成元年,88,40,32247,6.8
福岡,1990,2,89,40,33595,7
福岡,91,3,90,40,33973,7.1
福岡,92,4,91,40,34639,7.2
福岡,93,5,92,40,35875,7.4
福岡,94,6,93,40,34902,7.2
福岡,95,7,94,40,37158,7.6
福岡,96,8,95,40,35798,7.3
福岡,97,9,96,40,36884,7.5
福岡,98,10,97,40,38018,7.7
佐賀,1899,明治32年,1,41,11476,18.7
佐賀,1900,33,2,41,11709,18.9
佐賀,1,34,3,41,12248,19.6
佐賀,2,35,4,41,12008,19
佐賀,3,36,5,41,11854,18.6
佐賀,4,37,6,41,12315,19.2
佐賀,5,38,7,41,12747,19.8
佐賀,6,39,8,41,11793,18.3
佐賀,7,40,9,41,12307,19
佐賀,8,41,10,41,13486,20.7
佐賀,9,42,11,41,13250,20.3
佐賀,1910,43,12,41,13309,20.3
佐賀,11,44,13,41,13036,19.5
佐賀,12,大正元年,14,41,12693,18.9
佐賀,13,2,15,41,12685,18.7
佐賀,14,3,16,41,14371,21
佐賀,15,4,17,41,13759,19.9
佐賀,16,5,18,41,13907,20
佐賀,17,6,19,41,14685,20.9
佐賀,18,7,20,41,19426,29.6
佐賀,19,8,21,41,14440,22.1
佐賀,1920,9,22,41,16892,25.07
佐賀,21,10,23,41,16200,24.03
佐賀,22,11,24,41,15333,22.73
佐賀,23,12,25,41,14999,22.22
佐賀,24,13,26,41,14567,21.54
佐賀,25,14,27,41,13870,20.25
佐賀,26,昭和元年,28,41,14540,21.16
佐賀,27,2,29,41,14103,20.46
佐賀,28,3,30,41,14264,20.62
佐賀,29,4,31,41,14815,21.34
佐賀,1930,5,32,41,14816,21.42
佐賀,31,6,33,41,14674,21.18
佐賀,32,7,34,41,14040,20.22
佐賀,33,8,35,41,13824,19.88
佐賀,34,9,36,41,13606,19.52
佐賀,35,10,37,41,12607,18.37
佐賀,36,11,38,41,14603,21.32
佐賀,37,12,39,41,13318,19.47
佐賀,38,13,40,41,13601,19.92
佐賀,39,14,41,41,13035,19.11
佐賀,1940,15,42,41,12480,17.79
佐賀,41,16,43,41,12529,17.76
佐賀,42,17,44,41,12591,17.72
佐賀,43,18,45,41,12583,.
佐賀,47,22,46,41,15546,16.9
佐賀,48,23,47,41,12630,13.6
佐賀,49,24,48,41,12249,13
佐賀,1950,25,49,41,11322,12
佐賀,51,26,50,41,10725,11.3
佐賀,52,27,51,41,9729,10.1
佐賀,53,28,52,41,9602,9.9
佐賀,54,29,53,41,9053,9.3
佐賀,55,30,54,41,8515,8.7
佐賀,56,31,55,41,8556,8.8
佐賀,57,32,56,41,8774,9.1
佐賀,58,33,57,41,7890,8.2
佐賀,59,34,58,41,7787,8.1
佐賀,1960,35,59,41,8060,8.5
佐賀,61,36,60,41,7483,8.1
佐賀,62,37,61,41,8071,8.9
佐賀,63,38,62,41,7338,8.2
佐賀,64,39,63,41,7045,8
佐賀,65,40,64,41,7267,8.3
佐賀,66,41,65,41,6987,8
佐賀,67,42,66,41,7190,8.3
佐賀,68,43,67,41,7123,8.3
佐賀,69,44,68,41,6927,8.2
佐賀,1970,45,69,41,7141,8.5
佐賀,71,46,70,41,6687,8.1
佐賀,72,47,71,41,6819,8.3
佐賀,73,48,72,41,7012,8.5
佐賀,74,49,73,41,6756,8.2
佐賀,75,50,74,41,6728,8
佐賀,76,51,75,41,7094,8.4
佐賀,77,52,76,41,6600,7.8
佐賀,78,53,77,41,6692,7.9
佐賀,79,54,78,41,6414,7.5
佐賀,1980,55,79,41,6873,8
佐賀,81,56,80,41,6724,7.8
佐賀,82,57,81,41,6603,7.6
佐賀,83,58,82,41,6922,7.9
佐賀,84,59,83,41,6832,7.8
佐賀,85,60,84,41,6811,7.6
佐賀,86,61,85,41,6632,7.5
佐賀,87,62,86,41,6655,7.6
佐賀,88,63,87,41,6954,7.9
佐賀,89,平成元年,88,41,6867,7.8
佐賀,1990,2,89,41,7260,8.3
佐賀,91,3,90,41,7387,8.4
佐賀,92,4,91,41,7418,8.5
佐賀,93,5,92,41,7504,8.6
佐賀,94,6,93,41,7308,8.3
佐賀,95,7,94,41,7947,9
佐賀,96,8,95,41,7517,8.5
佐賀,97,9,96,41,7860,8.9
佐賀,98,10,97,41,7853,8.9
長崎,1899,明治32年,1,42,14900,16.8
長崎,1900,33,2,42,16444,18.2
長崎,1,34,3,42,16273,17.6
長崎,2,35,4,42,19081,20.2
長崎,3,36,5,42,16569,17.1
長崎,4,37,6,42,16670,17
長崎,5,38,7,42,17865,17.9
長崎,6,39,8,42,17842,17.6
長崎,7,40,9,42,17725,17.2
長崎,8,41,10,42,17417,16.6
長崎,9,42,11,42,18346,17.2
長崎,1910,43,12,42,18591,17.2
長崎,11,44,13,42,18550,17.4
長崎,12,大正元年,14,42,18174,16.9
長崎,13,2,15,42,18433,17
長崎,14,3,16,42,20536,18.9
長崎,15,4,17,42,18938,17.3
長崎,16,5,18,42,20648,18.7
長崎,17,6,19,42,22028,19.8
長崎,18,7,20,42,26730,23
長崎,19,8,21,42,21716,18.4
長崎,1920,9,22,42,25693,22.61
長崎,21,10,23,42,24269,21.11
長崎,22,11,24,42,22685,19.51
長崎,23,12,25,42,21679,18.44
長崎,24,13,26,42,22034,18.57
長崎,25,14,27,42,20595,17.69
長崎,26,昭和元年,28,42,20999,17.95
長崎,27,2,29,42,22034,18.74
長崎,28,3,30,42,23008,19.47
長崎,29,4,31,42,23424,19.73
長崎,1930,5,32,42,22764,18.46
長崎,31,6,33,42,23753,19.05
長崎,32,7,34,42,22899,18.17
長崎,33,8,35,42,22337,17.53
長崎,34,9,36,42,22550,17.5
長崎,35,10,37,42,22011,16.97
長崎,36,11,38,42,24432,18.65
長崎,37,12,39,42,24046,18.17
長崎,38,13,40,42,25258,18.9
長崎,39,14,41,42,25005,18.59
長崎,1940,15,42,42,23091,16.85
長崎,41,16,43,42,22085,15.9
長崎,42,17,44,42,23735,16.84
長崎,43,18,45,42,23390,.
長崎,47,22,46,42,24003,15.7
長崎,48,23,47,42,18899,12.1
長崎,49,24,48,42,19605,12.2
長崎,1950,25,49,42,19512,11.9
長崎,51,26,50,42,18551,11.1
長崎,52,27,51,42,16742,9.8
長崎,53,28,52,42,16719,9.7
長崎,54,29,53,42,15543,8.9
長崎,55,30,54,42,14401,8.2
長崎,56,31,55,42,15574,8.8
長崎,57,32,56,42,16010,9.1
長崎,58,33,57,42,14332,8
長崎,59,34,58,42,13935,7.8
長崎,1960,35,59,42,14202,8.1
長崎,61,36,60,42,13701,7.9
長崎,62,37,61,42,14287,8.3
長崎,63,38,62,42,13621,8
長崎,64,39,63,42,12922,7.7
長崎,65,40,64,42,13289,8.1
